year,state_abbr,state_name,population,violent_crime,homicide,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,rape,violent_crime_rate,homicide_rate,rape_rate,robbery_rate,aggravated_assault_rate,property_crime_rate,burglary_rate,larceny_rate,motor_vehicle_theft_rate
1988,IN,Indiana,5575000,21187,358,4963,14135,210177,52137,138335,19705,1731.0,380.03587443946185,6.42152466367713,31.04932735426009,89.02242152466368,253.54260089686102,3769.9910313901346,935.1928251121076,2481.3452914798204,353.4529147982063
1988,KS,Kansas,2487000,9083,85,2136,6083,112280,29321,76927,6032,779.0,365.21913952553274,3.417772416566144,31.322878970647363,85.8866103739445,244.59187776437477,4514.676316847607,1178.9706473663048,3093.164455166868,242.54121431443505
1988,KY,Kentucky,3721000,12284,229,2764,8456,104362,30747,66711,6904,835.0,330.12631013168505,6.154259607632357,22.440204246170385,74.28110722923945,227.25073904864283,2804.676162321957,826.3101316850308,1792.8245095404461,185.54152109647944
1988,LA,Louisiana,4420000,31711,512,9238,20259,222913,63843,139141,19929,1702.0,717.4434389140272,11.58371040723982,38.50678733031674,209.00452488687785,458.3484162895927,5043.280542986426,1444.4117647058824,3147.986425339366,450.88235294117646
1988,MA,Massachusetts,5871000,36376,208,10352,23940,256639,62307,141933,52399,1876.0,619.5878044626129,3.5428376767160623,31.953670584227563,176.32430591040708,407.7669902912621,4371.29960824391,1061.2672457843637,2417.5268267756774,892.5055356838699
1988,MD,Maryland,4644000,37466,449,13994,21302,227457,54735,141509,31213,1721.0,806.761412575366,9.66838931955211,37.05857019810508,301.3350559862188,458.6993970714901,4897.868217054263,1178.6175710594316,3047.1360895779503,672.114556416882
1988,ME,Maine,1206000,1898,37,311,1326,41249,9852,28928,2469,224.0,157.379767827529,3.067993366500829,18.57379767827529,25.787728026533998,109.9502487562189,3420.3150912106134,816.9154228855722,2398.6733001658376,204.726368159204
1988,MI,Michigan,9300000,68980,1009,22424,39085,496867,122254,305693,68920,6462.0,741.7204301075269,10.849462365591398,69.48387096774194,241.11827956989248,420.26881720430106,5342.655913978495,1314.5591397849462,3287.021505376344,741.0752688172043
1988,MN,Minnesota,4306000,12490,124,4079,6950,173302,39167,119526,14609,1337.0,290.06038086391084,2.8797027403622852,31.049698095680444,94.7282861124013,161.40269391546678,4024.6632605666514,909.5912679981421,2775.801207617278,339.27078495123084
1988,MO,Missouri,5139000,28393,413,8638,17837,220578,58605,139648,22325,1505.0,552.500486475968,8.036582992800156,29.285853278848023,168.08717649348122,347.0908737108387,4292.235843549329,1140.396964389959,2717.4158396575212,434.4230395018486
1988,MT,Montana,804000,989,21,182,651,33318,5657,25921,1740,135.0,123.00995024875621,2.6119402985074625,16.791044776119403,22.63681592039801,80.97014925373135,4144.0298507462685,703.6069651741294,3224.0049751243782,216.4179104477612
1988,NC,North Carolina,6526000,32753,510,7085,23325,284557,90791,177426,16340,1833.0,501.8847686178363,7.814894269077536,28.087649402390436,108.56573705179282,357.41648789457554,4360.358565737052,1391.21973643886,2718.755746245786,250.3830830524058
1988,ND,North Dakota,663000,392,12,54,252,17695,2902,14007,786,74.0,59.125188536953246,1.8099547511312217,11.161387631975868,8.144796380090497,38.009049773755656,2668.9291101055805,437.70739064856707,2112.6696832579187,118.55203619909503
1988,NE,Nebraska,1601000,4374,58,898,3033,61908,12251,46634,3023,385.0,273.2042473454091,3.622735790131168,24.047470331043098,56.08994378513429,189.44409743910057,3866.83322923173,765.209244222361,2912.804497189257,188.81948782011244
1988,NH,New Hampshire,1097000,1622,25,231,1090,34951,7489,24964,2498,276.0,147.85779398359162,2.27894257064722,25.159525979945307,21.05742935278031,99.36189608021877,3186.0528714676393,682.6800364630811,2275.6608933454877,227.7119416590702
1988,NJ,New Jersey,7720000,44993,411,18927,23055,363807,75675,219086,69046,2600.0,582.8108808290156,5.323834196891191,33.67875647668394,245.16839378238342,298.639896373057,4712.525906735751,980.2461139896373,2837.901554404145,894.3782383419689
1988,NM,New Mexico,1510000,9938,173,1557,7628,89817,27737,56192,5888,580.0,658.1456953642385,11.456953642384107,38.41059602649007,103.11258278145696,505.1655629139073,5948.145695364238,1836.8874172185429,3721.324503311258,389.9337748344371
1988,NV,Nevada,1060000,8275,111,3087,4295,60128,16376,37401,6351,782.0,780.6603773584906,10.471698113207548,73.77358490566037,291.22641509433964,405.188679245283,5672.452830188679,1544.9056603773583,3528.3962264150946,599.1509433962265
1988,NY,New York,17898000,196396,2244,97434,91239,932845,218060,560887,153898,5479.0,1097.3069616716953,12.537713711029166,30.61235892278467,544.3848474689909,509.77204156889036,5212.006928148397,1218.3484188177451,3133.797072298581,859.8614370320705
1988,OH,Ohio,10872000,49144,585,17546,26381,455890,112130,300355,43405,4632.0,452.0235467255335,5.380794701986755,42.60485651214128,161.3870493009566,242.65084621044886,4193.248712288447,1031.364974245769,2762.647167034584,399.23657100809424
1988,OK,Oklahoma,3263000,14179,243,3428,9279,168194,53624,96418,18152,1229.0,434.53876800490343,7.447134538768005,37.66472571253448,105.05669629175605,284.3702114618449,5154.581673306772,1643.3956481765244,2954.8881397486975,556.2978853815507
1988,OR,Oregon,2741000,14959,139,5289,8420,178520,48355,113872,16293,1111.0,545.7497263772345,5.071141919007662,40.532652316672745,192.95877417001094,307.18715797154323,6512.951477562934,1764.137176213061,4154.396205764319,594.4180955855527
1988,PA,Pennsylvania,12027000,43534,660,16607,23275,338486,83791,203362,51333,2992.0,361.96890330090633,5.487652781242205,24.87735927496466,138.08098445165044,193.52290679304897,2814.3843019871956,696.6907790804024,1690.8788559075413,426.8146669992517
1988,RI,Rhode Island,995000,3947,41,1146,2457,47837,12550,27049,8238,303.0,396.68341708542715,4.1206030150753765,30.452261306532662,115.17587939698493,246.93467336683418,4807.738693467337,1261.3065326633166,2718.492462311558,827.9396984924622
1988,SC,South Carolina,3493000,25889,325,4357,19714,163164,49467,103055,10642,1493.0,741.1680503864873,9.30432293157744,42.7426281133696,124.73518465502434,564.3859146865159,4671.170913255081,1416.1752075579732,2950.329229888348,304.66647580876037
1988,SD,South Dakota,715000,813,22,87,512,17641,3703,13255,683,192.0,113.7062937062937,3.0769230769230766,26.853146853146853,12.167832167832168,71.6083916083916,2467.2727272727275,517.9020979020979,1853.8461538461538,95.52447552447552
1988,TN,Tennessee,4919000,26205,461,8537,15006,193647,60894,106052,26701,2201.0,532.7302297214881,9.371823541370198,44.744866842854236,173.55153486480992,305.06200447245374,3936.714779426713,1237.9345395405571,2155.9666598902213,542.8135799959341
1988,TX,Texas,16780000,109499,2022,39301,60057,1235870,361972,739642,134256,8119.0,652.5566150178785,12.050059594755663,48.3849821215733,234.2133492252682,357.9082240762813,7365.137067938022,2157.1632896305123,4407.87842669845,800.0953516090583
1988,UT,Utah,1691000,4110,47,915,2749,90223,14898,71677,3648,399.0,243.0514488468362,2.7794204612655236,23.59550561797753,54.10999408633944,162.5665286812537,5335.4819633353045,881.017149615612,4238.734476641041,215.73033707865167
1988,VA,Virginia,5996000,17940,468,6748,9102,232496,49069,165343,18084,1622.0,299.19946631087396,7.80520346897932,27.05136757838559,112.5416944629753,151.80120080053368,3877.518345563709,818.3622414943295,2757.5550366911275,301.60106737825214
1988,VT,Vermont,556000,791,11,89,563,22786,6098,15591,1097,128.0,142.26618705035972,1.9784172661870505,23.02158273381295,16.007194244604314,101.2589928057554,4098.201438848921,1096.7625899280574,2804.136690647482,197.30215827338128
1988,WA,Washington,4619000,21543,264,6738,11930,307008,85711,201301,19996,2611.0,466.39965360467636,5.715522840441654,56.52738688027712,145.87573067763583,258.28101320632175,6646.633470448149,1855.6180991556614,4358.10781554449,432.90755574799743
1988,WI,Wisconsin,4858000,10414,144,3258,6047,182545,35423,134046,13076,965.0,214.36805269658296,2.964182791272129,19.864141622066697,67.0646356525319,124.47509263071224,3757.6163030053517,729.1683820502265,2759.2836558254426,269.164265129683
1988,WV,West Virginia,1884000,2476,93,644,1386,39703,11510,25147,3046,353.0,131.42250530785563,4.936305732484077,18.73673036093418,34.182590233545646,73.56687898089173,2107.3779193205946,610.9341825902335,1334.7664543524418,161.6772823779193
1988,WY,Wyoming,471000,1479,12,71,1283,17206,3103,13432,671,113.0,314.01273885350315,2.5477707006369426,23.991507430997878,15.074309978768577,272.3991507430998,3653.0785562632695,658.8110403397028,2851.804670912951,142.4628450106157
1989,AK,Alaska,527000,2623,42,356,1946,22567,4358,15811,2398,279.0,497.7229601518027,7.969639468690702,52.94117647058823,67.55218216318785,369.25996204933585,4282.163187855788,826.9449715370018,3000.1897533206834,455.0284629981025
1989,AL,Alabama,4118000,24329,421,5515,17117,166244,47224,106771,12249,1276.0,590.7965031568723,10.223409422049539,30.985915492957748,133.92423506556582,415.66294317629917,4037.008256435163,1146.7702768334143,2592.7877610490527,297.4502185526955
1989,AR,Arkansas,2406000,11397,203,2660,7610,98213,28738,63084,6391,924.0,473.69077306733163,8.437240232751455,38.403990024937656,110.55694098088112,316.29260182876146,4082.003325020781,1194.4305901911887,2621.945137157107,265.6275976724855
1989,AZ,Arizona,3556000,21320,237,4944,14853,265284,59284,181574,24426,1286.0,599.5500562429696,6.664791901012374,36.164229471316084,139.03262092238472,417.6884139482565,7460.179977502812,1667.1541057367826,5106.130483689539,686.8953880764905
1989,CA,California,29063000,284136,3158,96431,172581,1681516,410468,972603,298445,11966.0,977.6554381860097,10.866049616350686,41.172624987096995,331.79988301276535,593.8168805697967,5785.761965385542,1412.338712452259,3346.533392973884,1026.8898599593986
1989,CO,Colorado,3317000,15636,146,2984,11304,184692,41475,128195,15022,1202.0,471.3898100693397,4.401567681640036,36.237564063913176,89.9608079589991,340.7898703647875,5568.043412722339,1250.3768465480855,3864.78745854688,452.87910762737414
1989,CT,Connecticut,3239000,16576,190,6956,8538,154119,40035,91483,22601,892.0,511.7628897807965,5.8660080271688795,27.53936400123495,214.75764124729855,263.59987650509413,4758.227848101266,1236.0296387774004,2824.4211176288977,697.7770916949677
1989,DC,District of Columbia,604000,12937,434,6542,5775,49235,11780,29164,8291,186.0,2141.887417218543,71.85430463576158,30.794701986754966,1083.112582781457,956.1258278145696,8151.490066225166,1950.3311258278145,4828.476821192053,1372.682119205298
1989,DE,Delaware,673000,3745,34,934,2208,28998,6072,20294,2632,569.0,556.4635958395245,5.052005943536405,84.54680534918276,138.7815750371471,328.0832095096583,4308.766716196136,902.2288261515603,3015.4531946508173,391.0846953937593
1989,FL,Florida,12671000,140575,1405,51188,81683,975042,289254,583702,102086,6299.0,1109.423092100071,11.088311893299661,49.711940651882244,403.97758661510534,644.6452529397837,7695.067476915791,2282.803251519217,4606.597742877437,805.6664825191382
1989,GA,Georgia,6436000,47357,820,17450,25937,407868,110215,255578,42075,3150.0,735.8141702921068,12.7408328154133,48.94344313238036,271.1311373523928,402.99875699192046,6337.290242386575,1712.4766935985085,3971.0689869484154,653.744561839652
1989,HI,Hawaii,1112000,3004,53,925,1530,66723,14939,47374,4410,496.0,270.1438848920863,4.766187050359712,44.60431654676259,83.18345323741006,137.58992805755398,6000.269784172662,1343.435251798561,4260.251798561151,396.58273381294964
1989,IA,Iowa,2840000,7563,54,1108,5942,108349,24052,79801,4496,459.0,266.30281690140845,1.9014084507042255,16.161971830985916,39.014084507042256,209.22535211267606,3815.105633802817,846.9014084507043,2809.894366197183,158.30985915492957
1989,ID,Idaho,1014000,2582,26,152,2168,37278,8843,26825,1610,236.0,254.6351084812623,2.564102564102564,23.274161735700197,14.990138067061144,213.80670611439845,3676.3313609467455,872.0907297830375,2645.463510848126,158.77712031558184
1989,IL,Illinois,11658000,98611,1051,39138,54261,558803,125441,362556,70806,4161.0,845.865500085778,9.015268485160405,35.69222851260937,335.7179619145651,465.44004117344315,4793.300737690856,1076.0078915765996,3109.9330931549152,607.3597529593412
1989,IN,Indiana,5593000,22735,353,5671,14907,225592,54201,149514,21877,1804.0,406.4902556767388,6.311460754514572,32.25460396924727,101.39460039334882,266.5295905596281,4033.470409440372,969.0863579474343,2673.234400143036,391.1496513499016
1989,KS,Kansas,2513000,10073,138,2508,6510,115146,29871,77802,7473,917.0,400.8356545961003,5.491444488658973,36.49025069637883,99.80103461997612,259.05292479108635,4582.013529645842,1188.658973338639,3095.980899323518,297.37365698368484
1989,KY,Kentucky,3727000,13302,293,2836,9256,110328,30526,71611,8191,917.0,356.9090421250335,7.861550845183794,24.604239334585454,76.09337268580627,248.349879259458,2960.2361148376713,819.050174403005,1921.4113227797156,219.77461765495036
1989,LA,Louisiana,4382000,34257,653,10397,21532,239235,64184,152209,22842,1675.0,781.7663167503423,14.90187129164765,38.22455499771794,237.26608854404378,491.3738019169329,5459.493382017344,1464.7193062528524,3473.505248744865,521.2688270196257
1989,MA,Massachusetts,5913000,39912,254,11980,25797,263780,63004,146925,53851,1881.0,674.9873160832065,4.295619820733976,31.811263318112633,202.60443091493318,436.27600202942665,4461.0180957212915,1065.516658210722,2484.779299847793,910.722137662777
1989,MD,Maryland,4694000,40152,544,15589,22236,220955,52735,137043,31177,1783.0,855.3898593949724,11.589262888794206,37.98466126970601,332.10481465700894,473.71112057946317,4707.179377929271,1123.4554750745633,2919.535577332765,664.1883255219429
1989,ME,Maine,1222000,1676,39,293,1115,42116,9810,30067,2239,229.0,137.15220949263502,3.1914893617021276,18.73977086743044,23.97708674304419,91.24386252045826,3446.481178396072,802.7823240589198,2460.474631751227,183.2242225859247
1989,MI,Michigan,9273000,65760,993,20616,37527,487682,113579,307096,67007,6624.0,709.1556130702038,10.708508573277257,71.4331931413782,222.3228728566807,404.6910384988677,5259.1610050684785,1224.835544052626,3311.7222042488943,722.6032567669579
1989,MN,Minnesota,4353000,12549,111,4128,6947,178252,39042,122673,16537,1363.0,288.2839421088904,2.5499655410062028,31.31173903055364,94.83115093039284,159.59108660693775,4094.923041580519,896.8986905582358,2818.1254307374224,379.89892028486105
1989,MO,Missouri,5159000,32634,409,10060,20578,231874,58594,146269,27011,1587.0,632.5644504748982,7.927893002519868,30.761775537894945,194.99903081992633,398.8757511145571,4494.553207986044,1135.7627447179686,2835.22000387672,523.5704593913549
1989,MT,Montana,806000,935,23,137,630,31285,5575,23892,1818,145.0,116.00496277915633,2.8535980148883375,17.990074441687344,16.997518610421835,78.1637717121588,3881.51364764268,691.6873449131514,2964.267990074442,225.55831265508687
1989,NC,North Carolina,6571000,35902,584,8770,24584,309323,98792,191783,18748,1964.0,546.3704154618779,8.887536143661544,29.888905798204227,133.46522599299954,374.12874752701265,4707.396134530513,1503.4545731243343,2918.627301780551,285.31425962562776
1989,ND,North Dakota,660000,417,4,61,274,16485,2369,13370,746,78.0,63.18181818181819,0.6060606060606061,11.818181818181818,9.242424242424242,41.515151515151516,2497.7272727272725,358.93939393939394,2025.757575757576,113.03030303030303
1989,NE,Nebraska,1611000,4503,40,837,3245,61413,12010,46403,3000,381.0,279.51582867783986,2.4829298572315333,23.649906890130353,51.955307262569825,201.42768466790812,3812.104283054004,745.4996896337678,2880.3848541278708,186.21973929236498
1989,NH,New Hampshire,1107000,1865,36,264,1238,37945,8157,27087,2701,327.0,168.47335140018066,3.252032520325203,29.53929539295393,23.848238482384822,111.83378500451671,3427.7326106594396,736.8563685636856,2446.8834688346883,243.99277326106593
1989,NJ,New Jersey,7736000,47111,394,21139,23129,360532,75548,213878,71106,2449.0,608.9839710444675,5.093071354705274,31.65718717683557,273.2549120992761,298.97880041365045,4660.444674250259,976.5770423991727,2764.71044467425,919.1571871768356
1989,NM,New Mexico,1528000,10755,132,1607,8314,89693,26146,58201,5346,702.0,703.8612565445027,8.638743455497382,45.94240837696336,105.17015706806284,544.1099476439791,5869.960732984293,1711.125654450262,3808.9659685863876,349.86910994764395
1989,NV,Nevada,1111000,6947,91,2784,3410,62732,15607,40686,6439,662.0,625.2925292529253,8.19081908190819,59.58595859585959,250.5850585058506,306.9306930693069,5646.444644464446,1404.7704770477048,3662.106210621062,579.5679567956796
